96.36878967285156, 22.66650390625, 1223.300048828125, 0.0, 0.0, 0.0
145.8087921142578, 21.01849365234375, 1223.300048828125, 0.0, 0.0, 0.0
127.68080139160156, -37.485504150390625, 1223.300048828125, 0.0, 0.0, 0.0
151.57679748535156, -15.237503051757812, 1143.300048828125, 0.0, 0.0, 0.0
71.59230041503906, -88.47171020507812, 377.25, 0.0, 0.0, 0.0
118.44029235839844, -93.35171508789062, 377.25, 0.0, 0.0, 0.0
97.94429016113281, -146.0557098388672, 389.25, 0.0, 0.0, 0.0
110.63230895996094, -47.47970199584961, 316.75, 0.0, 0.0, 0.0
63.78428649902344, -58.21571350097656, 385.25, 0.0, 0.0, 0.0
109.65629577636719, -64.07170104980469, 385.25, 0.0, 0.0, 0.0
88.18428039550781, -118.72770690917969, 392.25, 0.0, 0.0, 0.0
108.68028259277344, -120.67970275878906, 303.25, 0.0, 0.0, 0.0
72.56828308105469, -84.56770324707031, 381.75, 0.0, 0.0, 0.0
119.41630554199219, -88.47171020507812, 381.75, 0.0, 0.0, 0.0
96.96830749511719, -144.10369873046875, 394.25, 0.0, 0.0, 0.0
114.53630065917969, -49.43170166015625, 313.25, 0.0, 0.0, 0.0
