-89.8552017211914, 34.20249938964844, 1225.7000732421875, 0.0, 0.0, 0.0
-138.47119140625, 30.082504272460938, 1225.7000732421875, 0.0, 0.0, 0.0
-118.69520568847656, -30.069503784179688, 1225.7000732421875, 0.0, 0.0, 0.0
-139.29519653320312, -10.293502807617188, 1144.0999755859375, 0.0, 0.0, 0.0
-99.20770263671875, -82.61570739746094, 374.75, 0.0, 0.0, 0.0
-148.98370361328125, -86.51971435546875, 374.75, 0.0, 0.0, 0.0
-125.55970764160156, -142.15170288085938, 394.25, 0.0, 0.0, 0.0
-136.29571533203125, -49.43170166015625, 311.75, 0.0, 0.0, 0.0
-95.3037109375, -52.359710693359375, 373.75, 0.0, 0.0, 0.0
-144.10369873046875, -57.23970031738281, 373.75, 0.0, 0.0, 0.0
-119.70370483398438, -111.89570617675781, 392.75, 0.0, 0.0, 0.0
-139.2237091064453, -107.99171447753906, 300.25, 0.0, 0.0, 0.0
-101.15971374511719, -77.73570251464844, 371.25, 0.0, 0.0, 0.0
-149.959716796875, -81.63970947265625, 371.25, 0.0, 0.0, 0.0
-124.58370971679688, -137.27169799804688, 390.75, 0.0, 0.0, 0.0
-139.2237091064453, -47.47970199584961, 307.25, 0.0, 0.0, 0.0
