96.36878967285156, 22.66650390625, 1224.9000244140625, 0.0, 0.0, 0.0
144.9847869873047, 21.01849365234375, 1224.9000244140625, 0.0, 0.0, 0.0
127.68080139160156, -38.30949401855469, 1224.9000244140625, 0.0, 0.0, 0.0
152.4008026123047, -15.237503051757812, 1142.5, 0.0, 0.0, 0.0
70.61628723144531, -90.4237060546875, 384.75, 0.0, 0.0, 0.0
118.44029235839844, -91.39970397949219, 384.75, 0.0, 0.0, 0.0
96.96830749511719, -146.0557098388672, 391.25, 0.0, 0.0, 0.0
110.63230895996094, -43.57570266723633, 315.75, 0.0, 0.0, 0.0
63.78428649902344, -58.21571350097656, 384.25, 0.0, 0.0, 0.0
109.65629577636719, -64.07170104980469, 384.25, 0.0, 0.0, 0.0
88.18428039550781, -118.72770690917969, 392.25, 0.0, 0.0, 0.0
108.68028259277344, -121.65571594238281, 302.25, 0.0, 0.0, 0.0
72.56828308105469, -85.543701171875, 381.75, 0.0, 0.0, 0.0
120.39228820800781, -89.44770812988281, 381.75, 0.0, 0.0, 0.0
97.94429016113281, -143.12771606445312, 390.25, 0.0, 0.0, 0.0
113.56028747558594, -48.4556999206543, 312.25, 0.0, 0.0, 0.0
